---
gamesThru: May 10, 2021
listname: College Tennis Women Singles
division: ctws2021
listdate: 2021-05-10
downloaded: 2021-05-12T18:02:26.423Z
player: 5351
---
rank	name	wins	losses	change	rating	pwrRnk	pwr	hfa	sosRnk	sos	masseyId	r2Id	groupId	group
 521	Zala Dovnik                      	 9	13	  -19	 6.162	 583	 2.018	 0.08	 251	 2.588	337766	403261	  6393	Purdue
 522	Chiho Mushika                    	13	 3	   14	 6.154	 548	 2.073	 0.09	1258	 1.085	337822	515641	  7010	San Francisco
 523	Molly Helgesson                  	 9	 2	  110	 6.151	 552	 2.071	 0.09	1236	 1.112	340701	509685	  6836	St Leo
 524	Daniela Hlacikova                	14	 3	    6	 6.146	 550	 2.072	 0.10	1177	 1.173	337564	565241	  7300	SE Missouri St
 525	Callie Creath                    	 9	 8	   -6	 6.144	 526	 2.131	 0.10	 547	 2.005	336750	516316	  7801	Tennessee
 526	Ema Lazic                        	 2	 3	   -3	 6.144	 486	 2.222	 0.10	 321	 2.381	336996	425392	  2265	Duke
 527	Jolene Coetzee                   	 4	 2	    5	 6.143	 547	 2.074	 0.11	 791	 1.664	341104	485928	  1062	CS Northridge
 528	Lillian Gabrielsen               	 8	10	  -73	 6.140	 501	 2.191	 0.11	 444	 2.182	336751	562107	  4920	Mississippi
 529	Jennifer Kida                    	 9	 4	   18	 6.138	 519	 2.140	 0.09	 923	 1.494	337215	564822	  2383	E Washington
 530	Gitte Heynemans                  	15	 8	   12	 6.136	 499	 2.191	 0.13	 899	 1.529	337028	415441	   294	Arizona
 531	Constance Branstine              	 2	 4	  180	 6.134	 580	 2.029	 0.07	 157	 2.799	339288	392389	  8251	USC
 532	Lily Burchell                    	 8	 1	   -3	 6.133	 607	 1.975	 0.09	1664	 0.704	339235	393806	   796	Boston Univ
 533	Ida Ferding                      	 9	 5	   -2	 6.129	 505	 2.183	 0.04	 788	 1.666	338073	515149	  2649	FGCU
 534	Miranda Ramirez                  	 6	12	   56	 6.124	 527	 2.121	 0.04	 255	 2.574	337525	443972	  7729	Syracuse
 535	Ank Vullings                     	12	 3	  -43	 6.123	 570	 2.047	 0.11	1192	 1.151	337718	499021	  5394	New Orleans
 536	Madeleine Lynch                  	 2	 1	   -3	 6.122	 530	 2.116	 0.09	 763	 1.704	337237	509930	  8508	Wake Forest
 537	Yada Vasupongchai                	24	 7	    6	 6.122	 534	 2.099	 0.08	1123	 1.222	336343	488139	  1351	Cent Arkansas
 538	Melisa Ates                      	17	 8	   15	 6.121	 541	 2.090	 0.08	 830	 1.615	337980	386904	  8588	Washington St
 539	Melissa Lamette                  	13	 4	    5	 6.119	 555	 2.069	 0.15	1012	 1.362	338405	511412	  1032	Cal Poly
 540	Lilie Steryous                   	10	 5	   -5	 6.118	 549	 2.073	 0.14	 729	 1.746	337570	485913	  9126	Wofford
 541	Willa Bay Breunich               	 6	 0	   19	 6.115	 609	 1.972	 0.09	2008	 0.434	340259	514128	  6797	St John's
 542	Esther Adeshina                  	 8	 6	  -21	 6.114	 638	 1.938	 0.05	 548	 2.005	336742	561882	  7801	Tennessee
 543	Pauline Ernstberger              	10	 2	    5	 6.109	 590	 2.010	 0.12	1357	 1.004	338528	565185	   771	Boise St
 544	Katie De La Gorza                	 6	 3	   75	 6.108	 488	 2.221	 0.10	 921	 1.495	337048	492665	  7365	Southern Miss
 545	Mimi Kendall-Woseley             	 8	 9	   -4	 6.107	 522	 2.139	 0.06	 430	 2.203	337197	491659	  3347	Houston
 546	Laura Bente                      	 8	11	   -6	 6.107	 543	 2.088	 0.06	 325	 2.373	337238	389632	  4636	Memphis
 547	Isidora Petkovic                 	 1	 0	   -9	 6.104	 622	 1.957	 0.08	 918	 1.500	338656	441207	  8171	Union KY
 548	Victoire De Samucewicz           	10	 3	   -3	 6.104	 531	 2.110	 0.07	1112	 1.239	337062	564753	  1637	Coastal Car
 549	Fiona Arrese                     	 9	10	   24	 6.104	 546	 2.077	 0.12	 460	 2.162	336946	561993	  3781	Kentucky
 550	Sydney Fitch                     	11	 1	  -16	 6.103	 664	 1.882	 0.14	1773	 0.611	337910	511547	    55	Air Force
 551	Karolina Berankova               	10	11	  -31	 6.096	 563	 2.060	 0.13	 359	 2.311	336986	564360	  2265	Duke
 552	Margriet Timmermans              	10	 7	  -15	 6.096	 542	 2.088	 0.05	 618	 1.896	337725	512199	  7278	South Florida
 553	Lindsey Zieglar                  	16	 5	   59	 6.096	 509	 2.165	 0.04	1145	 1.197	338034	514958	  8767	W Michigan
 554	Phonexay Chitdara                	 9	 5	   10	 6.089	 564	 2.055	 0.10	 802	 1.650	336976	491658	  3347	Houston
 555	Kacie Harvey                     	 3	 1	   -6	 6.085	 538	 2.092	 0.09	1210	 1.133	337038	510761	  5492	North Carolina
 556	Elizabeth Stevens                	 6	15	  -55	 6.085	 524	 2.134	 0.06	 182	 2.732	336761	561996	  3781	Kentucky
 557	Joana Baptista                   	11	 5	    6	 6.085	 619	 1.959	 0.07	 892	 1.544	338526	512122	   771	Boise St
 558	Carla Pons-Martorell             	16	 2	    3	 6.083	 623	 1.956	 0.08	1767	 0.616	337894	489981	  7872	UT Arlington
 559	Carolina Millan                  	10	 7	    3	 6.082	 545	 2.077	 0.10	 688	 1.816	337871	511448	  8325	Utah St
 560	Ana Tkachenko                    	 2	 4	  -14	 6.082	 566	 2.053	 0.08	 236	 2.615	336769	491996	  3781	Kentucky
 561	Mimi Bland                       	14	 3	   -3	 6.079	 586	 2.017	 0.10	1265	 1.079	337534	510759	  5620	Northern Arizona
 562	Ioana Gheorghita                 	10	 9	   -3	 6.079	 571	 2.042	 0.05	 517	 2.062	336693	491572	  3731	Kansas St
 563	May Kimhi                        	 7	 7	   -8	 6.078	 557	 2.068	 0.11	 512	 2.074	338366	496044	  2638	FL Atlantic
 564	Julia Eshet                      	 7	 5	   17	 6.076	 581	 2.028	 0.16	 593	 1.942	340357	405237	  5961	Oregon
 565	Stephanie Petit                  	11	 1	    1	 6.074	 625	 1.955	 0.08	1775	 0.608	338788	566543	  5083	Montreat
 566	Yana Fleyer                      	14	 1	    6	 6.070	 644	 1.921	 0.06	1774	 0.609	339342	407066	  6412	Queens NC
 567	Nidhi Surapaneni                 	11	12	    3	 6.067	 559	 2.067	 0.11	 441	 2.185	336632	455811	  5584	North Texas
 568	Hikaru Sato                      	11	16	   18	 6.066	 560	 2.065	 0.08	 340	 2.350	337634	489828	  8588	Washington St
 569	Madison Dillon                   	12	13	  -12	 6.065	 603	 1.990	 0.05	 417	 2.228	337202	497145	  2800	Furman
 570	Adrianna Sosnowska               	 9	 7	   18	 6.065	 595	 1.999	 0.14	 560	 1.992	337214	564827	  2954	Gonzaga
 571	Maialen Morante                  	 9	 7	  -20	 6.064	 624	 1.956	 0.10	 570	 1.978	336767	511332	  3781	Kentucky
 572	Greta Carbone                    	16	 4	    7	 6.061	 601	 1.994	 0.05	1204	 1.140	337946	564663	  9064	WI Milwaukee
 573	Martha Makantasi                 	16	 2	    1	 6.059	 628	 1.954	 0.08	1672	 0.697	337464	564967	  7757	Tarleton St
 574	Anna Loughlan                    	 2	 2	   -3	 6.056	 635	 1.945	 0.08	 495	 2.104	336825	486237	  4206	LSU
 575	Noumea Witmus                    	13	 6	  -19	 6.056	 540	 2.090	 0.10	 981	 1.405	337460	464381	  8443	VCU
 576	Nadja Meier                      	15	10	     	 6.056	 536	 2.098	 0.15	 790	 1.664	337383	505780	  2899	Ga Southern
 577	Merri Kelly                      	 6	 2	  -12	 6.047	 589	 2.011	 0.09	1089	 1.264	337098	564382	  4741	Michigan
 578	Daniella Medvedeva               	 8	13	   60	 6.042	 513	 2.160	 0.07	 393	 2.258	336803	562307	  5912	Oklahoma St
 579	Rita Pinto                       	 3	 8	    3	 6.042	 506	 2.182	 0.10	 242	 2.602	337983	488450	  8459	Virginia Tech
 580	Emma Wilkins                     	15	 7	   -2	 6.039	 551	 2.072	 0.11	 985	 1.399	337019	563790	  8156	Charlotte
 581	Alina Kislitskaya                	15	 1	    3	 6.038	 770	 1.739	 0.06	1962	 0.471	336373	422239	  3526	Indianapolis
 582	Katherine Cao                    	 8	 7	   -2	 6.036	 533	 2.103	 0.10	 609	 1.905	337145	394992	  4636	Memphis
 583	Toni Nelson                      	10	 2	    2	 6.035	 599	 1.997	 0.06	1446	 0.895	337672	486652	  2147	Denver
 584	Rosie Garcia Gross               	 5	11	   -7	 6.034	 544	 2.081	 0.08	 260	 2.564	337797	513566	  2911	Georgia Tech
 585	Isabel Pascual Montalvo          	13	19	   -2	 6.033	 567	 2.052	 0.07	 354	 2.320	336629	561726	  7878	TCU
 586	Raquel Amaro                     	13	 0	   11	 6.031	 793	 1.701	 0.10	2302	 0.197	339171	568340	  1517	Chr Brothers
 587	Erica Di Battista                	 6	 1	  -18	 6.030	 556	 2.068	 0.05	1601	 0.761	339229	512752	   796	Boston Univ
 588	Maria Potsi                      	14	11	  -34	 6.028	 572	 2.042	 0.11	 706	 1.787	337252	442644	  5634	N Illinois
 589	Mila Hartig                      	14	 5	  -21	 6.027	 615	 1.966	 0.08	1014	 1.357	337390	413988	  2899	Ga Southern
 590	Momoko Nagato                    	 3	 6	   -1	 6.026	 558	 2.067	 0.07	 273	 2.532	339295	566670	  8716	West Virginia
 591	Sapir Sela                       	10	 5	     	 6.026	 553	 2.070	 0.07	 945	 1.463	337787	565883	  5538	North Dakota
 592	Lucie Prochazkova                	15	 2	  -25	 6.024	 618	 1.960	 0.04	1551	 0.806	338008	491968	  3437	IL Chicago
 593	Ghazal Pakbaten                  	 6	 0	   21	 6.021	 780	 1.728	 0.07	1879	 0.537	338290	439330	  1813	Concordia CA
 594	Romana Tarajova                  	11	 6	   11	 6.020	 637	 1.938	 0.10	 778	 1.683	337563	487952	  7300	SE Missouri St
 595	Slade Coetzee                    	11	 7	    9	 6.020	 528	 2.120	 0.08	 834	 1.609	337189	509209	  1685	Col Charleston
 596	Maja Pietrowicz                  	 8	 7	  -44	 6.018	 516	 2.146	 0.12	 692	 1.804	337758	485625	  4757	Michigan St
 597	Selina Karg                      	18	 1	   11	 6.015	 671	 1.870	 0.11	1934	 0.491	338893	566778	   821	Bowling Green
 598	Magda Tuells                     	 8	 1	   -3	 6.012	 617	 1.961	 0.08	1640	 0.732	339752	511407	  3260	Hillsborough CC
 599	Emily Ackerman                   	13	 2	   12	 6.011	 561	 2.064	 0.14	1524	 0.824	338407	485849	  1032	Cal Poly
 600	Laura Rijkers                    	 8	 8	  -13	 6.011	 643	 1.922	 0.15	 500	 2.090	337645	497875	   316	Arkansas
 601	Adela Wasserbauerova             	10	 9	   -8	 6.009	 620	 1.958	 0.07	 558	 1.994	336952	509801	    87	UAB
 602	Vera Alenicheva                  	15	 1	   -4	 6.008	 681	 1.855	 0.08	1796	 0.589	339914	515469	  5684	NW Missouri
 603	Satsuki Takamura                 	 6	 8	   14	 6.007	 525	 2.134	 0.08	 504	 2.080	339285	516481	  3197	Hawaii
 604	Maggie Pate                      	15	 8	  -54	 6.005	 585	 2.017	 0.04	 887	 1.554	337204	512093	  2800	Furman
 605	Bojana Marinkov                  	 4	 6	  -11	 6.005	 562	 2.063	 0.08	 390	 2.259	337015	520627	  7918	Texas Tech
 606	Maria Koo                        	10	 3	  -14	 6.003	 569	 2.047	 0.15	1264	 1.079	338582	423023	  5646	N Kentucky
 607	Valentina Dancenco               	 7	 0	   15	 6.003	 659	 1.886	 0.10	2248	 0.232	340526	514355	  4164	LIU Brooklyn
 608	Diana Tkachenko                  	 1	 0	   -9	 6.002	 594	 2.005	 0.07	2663	-0.134	337976	457873	  3781	Kentucky
 609	Maria Budin                      	14	12	   -3	 6.001	 574	 2.038	 0.13	 680	 1.826	336832	510347	  6535	Rice
 610	Maria Zacarias                   	 5	 9	  -14	 6.000	 573	 2.041	 0.10	 270	 2.536	338123	465814	   275	Appalachian St
 611	Lizette Reding                   	15	 3	    2	 5.998	 646	 1.915	 0.12	1424	 0.911	337458	564949	  2447	Elon
 612	Brianna Gomez                    	 9	 5	   -9	 5.997	 631	 1.949	 0.08	 786	 1.667	339882	410613	  8161	UNC Greensboro
 613	Tiffany Lagarde                  	11	17	  -12	 5.997	 582	 2.026	 0.13	 371	 2.295	336690	561743	  3717	Kansas
 614	Josie Schaffer                   	10	 9	  -12	 5.994	 611	 1.971	 0.13	 584	 1.965	337433	514900	  2069	Davidson
 615	Brandelyn Fulgenzi               	 3	 2	   -6	 5.993	 602	 1.991	 0.11	 733	 1.743	337411	492505	  3473	Incarnate Word
 616	Marta Bellucco                   	 7	10	    4	 5.984	 621	 1.957	 0.05	 388	 2.264	337971	389347	  8898	Wichita St
 617	Zoey Weil                        	11	 9	   17	 5.981	 588	 2.012	 0.08	 765	 1.702	338019	497200	  8551	Washington
 618	Marta Falceto                    	 9	 8	  -79	 5.981	 679	 1.861	 0.06	 562	 1.990	336789	510940	  4936	Mississippi St
 619	Taylor Dean                      	 9	10	   -4	 5.980	 598	 1.997	 0.12	 483	 2.130	337793	514332	  3766	Kennesaw
 620	Sophie Gerits                    	 7	 9	   -2	 5.977	 629	 1.951	 0.06	 479	 2.134	336975	491656	  3347	Houston
 621	Ayshe Can                        	 8	 9	  -14	 5.975	 587	 2.016	 0.07	 496	 2.097	338427	566277	  4757	Michigan St
 622	Lauren Anzalotta                 	16	 0	  -22	 5.975	 829	 1.654	 0.09	2431	 0.079	338060	565452	  8115	Tyler JC
 623	Polina Akimova                   	 9	 3	   -2	 5.975	 592	 2.009	 0.10	1232	 1.117	338086	510429	  7872	UT Arlington
 624	Mariya Polishchuk                	15	 7	   -8	 5.970	 554	 2.070	 0.09	1025	 1.346	337602	565605	   501	Ball St
 625	Lindsay Hung                     	 9	11	    6	 5.969	 649	 1.906	 0.12	 416	 2.230	337006	486177	  8315	Utah
 626	Alexis Nelson                    	 9	 2	   14	 5.969	 669	 1.874	 0.10	1411	 0.932	339516	559686	  2861	G Washington
 627	Emma Van Hee                     	17	 6	   -1	 5.967	 666	 1.880	 0.09	1031	 1.340	336354	459832	  7809	Chattanooga
 628	Maja Ornberg                     	 6	 9	   -5	 5.966	 645	 1.915	 0.10	 363	 2.306	338067	438671	  2649	FGCU
 629	Sarvinoz Saidhujaeva             	 6	13	   -5	 5.964	 577	 2.033	 0.09	 286	 2.495	337969	448098	  8898	Wichita St
 630	Jackie Carr                      	 5	 6	  -20	 5.964	 654	 1.897	 0.07	 352	 2.326	336631	395394	   316	Arkansas
 631	Jordana Ossa                     	 6	 8	 -105	 5.964	 596	 1.997	 0.06	 454	 2.170	337105	564478	  9031	Wisconsin
 632	Ebru Yazgan                      	 8	 2	 -141	 5.962	 642	 1.922	 0.12	1252	 1.095	337052	492664	  7365	Southern Miss
 633	Winslow Huth                     	 9	12	   -8	 5.960	 626	 1.955	 0.13	 431	 2.203	337089	564875	  7358	SMU
 634	Halli Trinkle                    	12	 5	    7	 5.960	 568	 2.048	 0.10	1065	 1.290	339538	509210	  1685	Col Charleston
 635	alexandra almborg                	11	10	    2	 5.956	 591	 2.010	 0.09	 630	 1.889	337392	486078	  4076	Liberty
 636	Teodora Sevo                     	 1	 4	   -4	 5.951	 539	 2.091	 0.09	 125	 2.911	338125	450823	   275	Appalachian St
 637	Alessia Ciuca                    	10	12	   -1	 5.943	 597	 1.997	 0.08	 473	 2.148	337455	564693	  8443	VCU
 638	Mackenzy Middlebrooks            	 5	13	   -8	 5.942	 611	 1.971	 0.14	 200	 2.695	337335	512374	  1603	Clemson
 639	Ana Castillo                     	 5	 4	   -4	 5.939	 606	 1.975	 0.05	 721	 1.761	338829	395863	  1186	Campbell
 640	Salma Ziouti                     	 1	 1	    5	 5.937	 636	 1.938	 0.08	 556	 1.996	340913	466361	  2246	Drexel
 641	Lene Mari Hovda                  	 2	 2	   18	 5.936	 647	 1.911	 0.09	 452	 2.171	337314	520407	  6853	St Mary's CA
 642	Nadja Bay Christians             	 1	 3	  -15	 5.921	 532	 2.106	 0.06	 247	 2.592	338264	512071	  1380	UCF
 643	Kate Ketels                      	 7	10	   18	 5.918	 668	 1.878	 0.09	 341	 2.350	337212	421543	  2954	Gonzaga
 644	Luminita Tutunaru                	 7	12	    6	 5.918	 616	 1.964	 0.13	 334	 2.361	337724	511009	  8443	VCU
 645	Constandena Nicolaou             	11	 1	   20	 5.918	 736	 1.780	 0.12	1790	 0.597	337227	516283	  6981	Sam Houston St
 646	Anastasia Goncharova             	 8	12	   18	 5.915	 639	 1.930	 0.11	 464	 2.159	337005	564443	  8315	Utah
 647	Hada Chang                       	 6	 2	   25	 5.915	 665	 1.880	 0.09	1213	 1.131	337489	396387	  2147	Denver
 648	Luisa Hrda                       	14	 2	    6	 5.915	 686	 1.848	 0.06	1753	 0.628	337344	565376	  2619	Flagler
 649	Alexandra Denucci                	 5	 1	   22	 5.914	 633	 1.949	 0.10	1544	 0.811	341533	401847	  8415	Villanova
 650	Fabienne Schmidt                 	 9	 7	   50	 5.911	 576	 2.033	 0.05	 731	 1.744	337656	449601	   451	Austin Peay
 651	Ysabel Gonzalez Rico             	 5	 2	   56	 5.911	 613	 1.970	 0.06	1216	 1.129	341377	410871	  2468	Emory
 652	Lucie Devier                     	11	19	   -9	 5.910	 575	 2.037	 0.06	 347	 2.334	336645	562004	  5584	North Texas
 653	Thanushree Vale                  	11	 3	    9	 5.906	 648	 1.910	 0.12	1395	 0.951	338149	459594	  4961	Missouri KC
 654	Raffaela Alhach                  	 6	 4	  -10	 5.906	 608	 1.974	 0.12	 900	 1.528	340036	511899	  8934	William & Mary
 655	Noesjka Brink                    	12	 4	   15	 5.905	 604	 1.983	 0.10	1198	 1.147	337178	527945	  9162	Wyoming
 656	Selma Cadar                      	 0	 2	  -10	 5.904	 579	 2.032	 0.08	  69	 3.132	337442	509855	  4719	Miami FL
 657	Anna Smith                       	 6	 9	   -6	 5.904	 641	 1.924	 0.07	 346	 2.342	337740	452689	  4436	Marshall
 658	Samantha Smith                   	 8	 7	  -29	 5.904	 610	 1.972	 0.08	 705	 1.789	338425	453088	  6114	Penn St
 659	Katherine Jakeway                	 6	 1	   27	 5.903	 652	 1.902	 0.08	1709	 0.666	337090	492815	  7358	SMU
 660	Misaki Kobayashi                 	 7	 6	   -2	 5.902	 584	 2.018	 0.08	 826	 1.617	338292	516616	  1057	CS Fullerton
 661	Laura Arciniegas                 	17	 2	    5	 5.901	 740	 1.777	 0.07	1883	 0.531	337690	510971	  3449	Illinois St
 662	Moka Ito                         	 7	18	  -20	 5.901	 578	 2.032	 0.13	 285	 2.496	336774	490181	    74	Alabama
 663	Monika Dedaj                     	 4	 4	   -8	 5.893	 673	 1.868	 0.08	 561	 1.992	337130	520776	  2911	Georgia Tech
 664	Almudena Boza                    	13	 3	    5	 5.893	 630	 1.951	 0.04	1614	 0.749	337898	392146	  7872	UT Arlington
 665	Karolina Snita                   	 8	 1	   50	 5.887	 776	 1.733	 0.09	1752	 0.628	340245	519478	  5773	Nova SE
 666	Sylvia Viljoen                   	 5	 7	   -6	 5.887	 651	 1.903	 0.11	 426	 2.209	337080	485846	    18	Abilene Chr
 667	Jane Ellis                       	 1	 0	   24	 5.887	 729	 1.793	 0.08	1289	 1.057	346755	488868	  2776	Fresno St
 668	Shahar Biran                     	 4	 4	  -16	 5.886	 716	 1.811	 0.11	 374	 2.293	337364	515765	  5925	Old Dominion
 669	Salma Loudili                    	12	 5	    9	 5.882	 712	 1.814	 0.12	1099	 1.255	339842	564237	  6444	Radford
 670	Julie Razafindranaly             	 6	 1	   53	 5.879	 627	 1.954	 0.06	1491	 0.860	340300	444395	   532	Barry
 671	Sasha Gorchanyuk                 	 8	17	  -18	 5.878	 593	 2.005	 0.08	 309	 2.419	336780	521223	    74	Alabama
 672	Maria Oreshkina                  	 8	10	    7	 5.877	 614	 1.969	 0.10	 565	 1.986	337173	487239	  9162	Wyoming
 673	Olivia Rohrbacher                	 1	 1	  -26	 5.876	 657	 1.892	 0.08	 628	 1.890	339678	446609	  6114	Penn St
 674	Lina Ali                         	 2	 2	  -17	 5.875	 655	 1.895	 0.09	 643	 1.866	337104	564173	  5850	Ohio St
 675	Karla De La Luz Montalvo         	13	 6	   30	 5.873	 680	 1.856	 0.07	1026	 1.346	337226	490786	  6981	Sam Houston St
 676	Claudia Cecilia Rosas Garcia     	15	 7	    8	 5.871	 695	 1.836	 0.13	1009	 1.364	337417	564490	  9217	Youngstown St
 677	Katya Martens                    	 4	 1	   25	 5.871	 753	 1.762	 0.08	1118	 1.233	339233	429993	   796	Boston Univ
 678	Daniela Farfan                   	10	 0	   43	 5.870	 809	 1.679	 0.09	2446	 0.057	340302	513468	   532	Barry
 679	Yinglak Jittakoat                	11	15	   20	 5.869	 662	 1.885	 0.10	 493	 2.108	337636	514461	  8588	Washington St
 680	Katie Andreini                   	 8	11	     	 5.868	 675	 1.866	 0.09	 427	 2.208	337988	565656	  8459	Virginia Tech
 681	Lauren Alter                     	11	14	   -8	 5.868	 742	 1.774	 0.06	 468	 2.153	336649	489375	   316	Arkansas
 682	Naomi McKenzie                   	 3	 1	     	 5.868	 702	 1.824	 0.06	1249	 1.096	341761	520479	  6911	St Petersburg
 683	Jessica Braun                    	14	 8	    2	 5.866	 632	 1.949	 0.10	 987	 1.397	337604	514946	   501	Ball St
 684	Julie Ball                       	 2	 1	  -17	 5.866	 718	 1.806	 0.08	 540	 2.029	336997	516317	  7801	Tennessee
 685	Natalie Espinal                  	 7	 4	  -46	 5.865	 667	 1.878	 0.12	1030	 1.343	340243	488877	  5773	Nova SE
 686	Emilia Occhipinti                	10	 5	    2	 5.865	 674	 1.867	 0.07	1077	 1.279	337241	437887	  2993	Grand Canyon
 687	Jamie Wei                        	 7	 3	   22	 5.863	 663	 1.883	 0.09	1058	 1.302	339928	486479	  7642	Stony Brook
 688	Serena Nash                      	12	 9	    7	 5.862	 660	 1.885	 0.08	 821	 1.623	336944	436120	  4948	Missouri
 689	Pia Schwarz                      	 8	 6	   -2	 5.862	 749	 1.763	 0.08	 772	 1.689	336959	489417	   979	Buffalo
 690	Camilla Abbate                   	 7	 1	  -15	 5.860	 771	 1.738	 0.08	1434	 0.903	339546	566983	282494	Keiser
 691	Delanie Dunkle                   	11	 4	    6	 5.858	 692	 1.841	 0.10	1154	 1.192	338406	511411	  1032	Cal Poly
 692	Zara Ryan                        	10	 7	   -3	 5.857	 672	 1.870	 0.07	 841	 1.605	337872	511450	  8325	Utah St
 693	Nina Furmaniak                   	 8	 4	   51	 5.855	 700	 1.831	 0.04	1057	 1.304	340703	485399	  6836	St Leo
 694	Hayley Haakenstad                	 7	 6	  -38	 5.855	 661	 1.885	 0.13	 754	 1.714	338326	412645	  5279	Nebraska
 695	Sloane Teske                     	13	 9	   -1	 5.852	 676	 1.864	 0.06	 816	 1.628	337902	510273	  7978	Toledo
 696	Natalia Nikolopoulou             	 8	 5	    2	 5.852	 724	 1.797	 0.13	 872	 1.567	338900	511631	  3611	James Madison
 697	Alice Amendola                   	 2	 3	  -16	 5.850	 705	 1.819	 0.08	 407	 2.239	337333	521176	  2666	Florida St
 698	Juliet Zhang                     	10	10	  -49	 5.849	 670	 1.872	 0.12	 621	 1.892	338323	486439	  4858	Minnesota
 699	Victoria Saldh                   	13	 7	   -3	 5.846	 785	 1.719	 0.05	 949	 1.452	337454	514585	  2447	Elon
 700	Sydney Riley                     	13	13	  -26	 5.846	 688	 1.844	 0.13	 686	 1.817	336770	561872	    74	Alabama
 701	Laura Slisane                    	13	10	     	 5.844	 699	 1.831	 0.07	 798	 1.652	336972	564576	  3347	Houston
 702	Sydney Clarke                    	15	 5	  -12	 5.839	 697	 1.833	 0.06	1322	 1.030	336953	562331	    87	UAB
 703	Erica Ekstrand                   	 3	 1	 -703	 5.838	 656	 1.894	 0.10	1288	 1.057	357189	571070	      	
 704	Eleanor Millard                  	11	 5	    8	 5.835	 752	 1.763	 0.06	1037	 1.335	337530	433181	  5620	Northern Arizona
 705	Jil Engelmann                    	 5	 1	   50	 5.832	 650	 1.904	 0.07	1733	 0.646	340299	499452	   532	Barry
 706	Emily Dunbar                     	 5	 6	   11	 5.829	 640	 1.929	 0.11	 615	 1.897	339873	403731	  6547	Richmond
 707	Makayla Mills                    	 3	 4	   -1	 5.828	 690	 1.842	 0.10	 642	 1.868	337065	564525	  1603	Clemson
 708	Madison Ballow                   	 7	 6	   10	 5.824	 836	 1.647	 0.10	 601	 1.922	337742	489523	  4436	Marshall
 709	Jana Leder                       	11	 3	    4	 5.824	 653	 1.902	 0.08	1512	 0.840	337658	520580	   451	Austin Peay
 710	Addy Guevara                     	 8	10	  -17	 5.822	 757	 1.752	 0.04	 486	 2.120	336978	497486	  7878	TCU
 711	Tereza Koplova                   	15	 0	    3	 5.819	 995	 1.429	 0.08	2512	-0.003	337733	502155	187134	GA Gwinnett
 712	Monique Burton                   	 7	 2	  127	 5.814	 744	 1.772	 0.12	1365	 0.996	337053	492666	  7365	Southern Miss
 713	Vitoria Okuyama                  	 8	 6	   -9	 5.813	 754	 1.759	 0.12	 813	 1.632	339651	438188	  8934	William & Mary
 714	Emma Peeler                      	11	11	    2	 5.812	 691	 1.841	 0.07	 715	 1.766	337600	514948	   501	Ball St
 715	Dominika Hrabalova               	11	 6	    7	 5.812	 693	 1.841	 0.08	1046	 1.317	336951	416924	    87	UAB
 716	Zeyneb Sarioglan                 	 7	10	  -39	 5.811	 678	 1.862	 0.08	 499	 2.090	338321	527829	  4858	Minnesota
 717	Regina Pitts                     	 5	 4	   18	 5.806	 733	 1.785	 0.10	 712	 1.769	340198	566249	  7002	San Diego St
 718	Risa Fukushige                   	 5	 0	  188	 5.804	 824	 1.660	 0.09	2258	 0.225	347673	408316	      	
 719	Ali DeSpain                      	 5	 8	  -11	 5.803	 703	 1.822	 0.04	 466	 2.158	337192	512372	  1603	Clemson
 720	Madalina Man                     	 9	 6	    5	 5.802	 777	 1.732	 0.09	 804	 1.648	337382	429324	  1457	Charleston So
 721	Eira Tobrand                     	 8	 8	   29	 5.799	 711	 1.815	 0.12	 734	 1.742	338291	489475	  1057	CS Fullerton
 722	Nicole Roc                       	 2	 2	    7	 5.798	 758	 1.751	 0.10	 606	 1.914	339299	485666	  8716	West Virginia
 723	Natalie Boesing                  	 8	 5	    3	 5.797	 713	 1.813	 0.07	 978	 1.412	338909	565084	  1004	Butler
 724	Hunter Bleser                    	 2	 3	   13	 5.796	 689	 1.842	 0.09	 447	 2.177	339298	566667	  8716	West Virginia
 725	Elizabeth Mintusova              	12	 3	    7	 5.794	 765	 1.741	 0.08	1449	 0.895	339949	567993	  6841	St Louis
 726	Jordan Schifano                  	13	 3	   13	 5.792	 745	 1.771	 0.11	1581	 0.781	338093	565709	  7199	SIUE
 727	Sandra Melatin                   	12	 4	   33	 5.785	 723	 1.797	 0.10	1338	 1.016	338152	432367	   830	Bradley
 728	Tijana Spasojevic                	 1	 0	   12	 5.784	 737	 1.778	 0.07	2421	 0.087	341739	486164	  7840	Texas
 729	Abby Amos                        	10	11	   25	 5.784	 706	 1.817	 0.09	 653	 1.860	337548	511776	   294	Arizona
 730	Miruna Tudor                     	 1	 1	  -20	 5.784	 748	 1.769	 0.08	 554	 1.999	337108	514749	  9031	Wisconsin
 731	Amelie Boy                       	 4	13	    5	 5.783	 701	 1.830	 0.07	 190	 2.715	337700	485680	  7278	South Florida
 732	Amanda Nord                      	 4	 1	   -2	 5.783	 707	 1.816	 0.10	1562	 0.794	338906	486160	  3611	James Madison
 733	Oleksandra Doroshenko            	 9	 1	   24	 5.783	 905	 1.545	 0.09	2003	 0.442	339737	489539	  7788	Temple
 734	Julia Deming                     	12	18	    4	 5.782	 722	 1.798	 0.08	 491	 2.109	336699	489671	  3717	Kansas
